customer_id,full_name,email,phone,age,gender,registration_date,last_purchase_date,total_spent,purchase_frequency,preferred_category,loyalty_tier,country,city,subscription_status
CUST_000164,Sarah Villanueva,john42@example.com,+1-457-513-7490,18,Female,2021-01-18,2024-07-19,1034.37,Weekly,Clothing,Silver,Germany,Hamburg,Active
CUST_000165,Brandon Henderson,brownstephanie@example.org,(836)733-5289,52,Male,2021-11-04,2025-05-22,2946.44,Quarterly,Electronics,Gold,Australia,Melbourne,Active
CUST_000166,Janet Collins,cgonzalez@example.org,001-690-418-6886x99583,43,Female,2022-02-02,2025-04-18,9694.25,Monthly,Electronics,Platinum,USA,Chicago,Active
CUST_000167,Samantha Murray,aaronhaynes@example.com,001-891-715-8591x5586,40,Male,2023-07-09,2024-08-24,336.37,Monthly,Sports,Bronze,UK,Manchester,Inactive
CUST_000168,Virginia Blake,christophersilva@example.net,662.490.6123x008,36,Male,2023-01-24,2025-06-22,5417.65,Monthly,Sports,Platinum,Canada,Toronto,Churned
CUST_000169,Alyssa Thomas,diamond73@example.net,703.903.3597,61,Male,2021-01-20,2024-11-30,1404.12,Rarely,Home,Silver,Canada,Montreal,Active
CUST_000170,Melanie Clark,jacqueline78@example.com,+1-831-881-5423x833,51,Male,2023-01-06,2025-06-29,16331.35,Weekly,Home,Platinum,USA,Houston,Active
CUST_000171,John Lloyd,herreramelissa@example.com,5723317690,33,Female,2022-07-21,2024-12-18,6405.56,Monthly,Electronics,Platinum,Germany,Cologne,Active
CUST_000172,Stacy Haney,corey52@example.com,001-550-506-2819x46315,23,Male,2021-05-11,2025-04-27,834.19,Rarely,Clothing,Silver,Canada,Toronto,Churned
CUST_000173,Sean Russell,acostajoshua@example.org,001-699-761-3685x7913,59,Other,2021-03-11,2025-05-26,886.3,Rarely,Clothing,Silver,Australia,Melbourne,Inactive
CUST_000174,Wayne Church,sanchezsuzanne@example.org,573-405-2661,38,Male,2022-03-11,2024-09-13,1337.63,Rarely,Clothing,Silver,USA,New York,Active
CUST_000175,Jerry Barnes,wilsoncheyenne@example.com,870-641-8284x37635,56,Female,2022-01-20,2024-12-18,11744.24,Weekly,Books,Platinum,Canada,Vancouver,Churned
CUST_000176,Rebekah Wright,matthew78@example.com,+1-801-591-4911x981,27,Female,2024-07-25,2024-08-12,4667.2,Weekly,Books,Platinum,Australia,Sydney,Churned
CUST_000177,Alexandra Hinton,adrianstanley@example.net,478.528.5635,51,Male,2021-02-11,2024-09-07,18048.17,Weekly,Clothing,Platinum,Canada,Calgary,Active
CUST_000178,Mary Gaines,adriangomez@example.org,+1-670-555-9489x36617,58,Female,2021-03-13,2025-06-15,8176.63,Monthly,Clothing,Platinum,UK,Glasgow,Inactive
CUST_000179,Megan Jackson,cassandragriffin@example.com,+1-553-966-1923x961,45,Female,2023-12-02,2025-03-18,1568.7,Monthly,Sports,Gold,Germany,Munich,Active
CUST_000180,Peter Joseph,ykirby@example.net,001-267-847-9530x3577,30,Male,2023-08-20,2025-02-13,3897.74,Quarterly,Clothing,Platinum,USA,Houston,Churned
CUST_000181,Richard Collins,jamesmartinez@example.net,6284228213,27,Female,2021-03-09,2024-12-26,266.11,Monthly,Books,Bronze,Germany,Frankfurt,Active
CUST_000182,Paul Sullivan,emeadows@example.com,488-926-1680x4736,26,Female,2021-04-05,2024-08-01,1853.49,Quarterly,Clothing,Gold,Australia,Adelaide,Active
CUST_000183,Sherry Obrien,alyssa34@example.org,840-429-4740,18,Female,2022-12-01,2024-12-18,4917.88,Quarterly,Home,Platinum,UK,Glasgow,Active
CUST_000184,Kayla Stephens,swilkins@example.net,+1-500-484-9245,58,Male,2024-03-12,2024-12-27,5820.83,Monthly,Electronics,Platinum,Germany,Hamburg,Active
CUST_000185,Ryan Price,ddiaz@example.com,+1-284-772-1424x36739,42,Male,2021-05-07,2024-10-26,3717.06,Quarterly,Electronics,Platinum,Germany,Hamburg,Active
CUST_000186,Larry Brown,jessicadiaz@example.net,001-538-579-5792x7255,46,Male,2024-06-20,2024-09-09,6686.43,Monthly,Sports,Platinum,UK,London,Active
CUST_000187,Brandon Carpenter,herreracarl@example.org,659-895-9274x761,36,Male,2021-06-04,2024-11-05,321.02,Quarterly,Sports,Bronze,USA,Chicago,Active
CUST_000188,Brendan Lindsey,dudleyerica@example.com,724-813-9471x811,18,Female,2024-03-10,2024-10-25,974.78,Monthly,Clothing,Silver,Canada,Ottawa,Inactive
CUST_000189,Patrick Villa,michele43@example.net,725.612.4247x11185,46,Male,2022-11-07,2025-04-09,1153.02,Rarely,Sports,Silver,USA,Houston,Active
CUST_000190,Scott Walters,jasonfigueroa@example.org,678.597.9878x43377,32,Female,2023-05-20,2024-12-22,4792.82,Quarterly,Sports,Platinum,Australia,Melbourne,Inactive
CUST_000191,Kimberly Ortiz,nreilly@example.net,+1-255-358-6811x237,30,Female,2020-07-07,2024-11-28,144.79,Rarely,Home,Bronze,UK,Birmingham,Churned
CUST_000192,Dr. Diane Ellis,pughrhonda@example.net,(343)251-4121x12369,23,Other,2023-09-05,2025-01-31,3876.53,Quarterly,Books,Platinum,Australia,Sydney,Active
CUST_000193,Melissa Lopez,gfrazier@example.net,696-653-3757,33,Male,2022-09-24,2025-02-06,7493.5,Monthly,Electronics,Platinum,USA,Chicago,Inactive
CUST_000194,Jeremy Jones,anthony84@example.net,001-399-595-8462x314,23,Female,2024-01-17,2025-05-20,1752.93,Quarterly,Sports,Gold,Canada,Calgary,Active
CUST_000195,Brittany Welch,nbishop@example.com,(401)595-3972x92320,36,Female,2021-09-03,2025-01-23,712.42,Rarely,Home,Silver,Germany,Berlin,Inactive
CUST_000196,Angela Owens,mary00@example.com,+1-476-523-4513x2419,64,Female,2024-12-03,2024-12-28,3569.3,Quarterly,Home,Platinum,Canada,Calgary,Active
CUST_000197,Diane Williams,victor23@example.net,809-533-5813,47,Male,2021-01-17,2024-12-27,2629.56,Monthly,Sports,Gold,USA,Phoenix,Active
CUST_000198,Pamela Lopez,stacey53@example.net,355-416-9484,36,Female,2020-12-03,2025-06-20,8348.11,Weekly,Sports,Platinum,Canada,Calgary,Inactive
CUST_000199,Laura Miller,marywalker@example.com,(856)361-1915x8669,41,Male,2025-02-27,2025-06-20,2910.49,Monthly,Electronics,Gold,UK,Glasgow,Inactive
CUST_000200,Justin James,chadterry@example.com,+1-398-253-2602,45,Female,2023-07-31,2024-07-11,4321.57,Monthly,Books,Platinum,Australia,Melbourne,Churned
CUST_000201,Charles Erickson,adkinsbecky@example.com,565.252.7501x5654,42,Female,2025-03-19,2025-05-11,372.33,Quarterly,Sports,Bronze,Australia,Perth,Churned
CUST_000202,Paul Ball,sconway@example.org,(589)725-7486,41,Female,2022-01-16,2025-05-23,2970.34,Quarterly,Sports,Gold,Canada,Montreal,Active
CUST_000203,Tracy Vasquez,dpope@example.net,(765)316-3785x8821,19,Female,2024-01-22,2024-07-20,3829.77,Quarterly,Clothing,Platinum,Canada,Ottawa,Active
CUST_000204,Jason Rollins,chelseadaniels@example.com,+1-332-381-7653,28,Male,2024-08-27,2025-03-24,854.02,Weekly,Books,Silver,Canada,Montreal,Inactive
CUST_000205,James Bolton,njennings@example.com,630.643.6957x1880,23,Male,2024-07-05,2024-11-14,4281.02,Monthly,Sports,Platinum,Germany,Hamburg,Active
CUST_000206,Matthew Chavez,dburns@example.net,691.522.0966,42,Female,2022-05-25,2025-06-30,9503.88,Weekly,Sports,Platinum,Canada,Calgary,Churned
CUST_000207,Donald Bell,whitekatrina@example.org,529.524.9850x30170,69,Male,2023-05-09,2025-01-15,881.0,Monthly,Books,Silver,Australia,Melbourne,Inactive
CUST_000208,Shannon Riley,dorseyaimee@example.net,(539)494-3577x5980,35,Male,2020-10-06,2024-07-28,7241.3,Monthly,Books,Platinum,Germany,Berlin,Active
CUST_000209,Emily Frank,simpsonbrandy@example.net,001-892-623-0599x963,26,Female,2022-11-02,2024-08-09,1102.98,Quarterly,Sports,Silver,Canada,Vancouver,Active
CUST_000210,Justin Smith,samuel31@example.org,977-301-6514x2579,34,Male,2025-06-09,2025-06-29,2896.22,Quarterly,Books,Gold,Australia,Perth,Inactive
CUST_000211,Shelly Choi,gabriel13@example.com,(646)442-5329,46,Female,2023-09-16,2024-11-05,644.89,Quarterly,Books,Silver,Canada,Toronto,Active
CUST_000212,Debra Gibson,tammyedwards@example.net,(545)800-2452x75135,41,Male,2020-08-15,2024-11-29,2040.28,Quarterly,Clothing,Gold,Canada,Calgary,Active
CUST_000213,John Lang,owagner@example.org,843.932.3317x7165,47,Male,2023-06-20,2025-01-13,9078.36,Weekly,Books,Platinum,USA,Phoenix,Active
CUST_000214,Kathleen James,williamsrachel@example.net,(516)424-7428x9343,37,Female,2024-12-31,2025-04-10,109.24,Rarely,Home,Bronze,Australia,Sydney,Active
CUST_000215,Kimberly Gomez MD,michaelsnyder@example.net,767-288-0917x935,52,Female,2024-12-10,2025-01-08,133.98,Quarterly,Electronics,Bronze,USA,Chicago,Churned
CUST_000216,Stephanie Jarvis,jennifer54@example.net,923.237.7443x2720,36,Male,2024-11-26,2025-06-10,1716.55,Weekly,Books,Gold,Australia,Sydney,Active
CUST_000217,Aaron Gilbert,turnermichael@example.com,+1-821-314-3051x86903,54,Male,2024-04-16,2025-03-12,4762.8,Quarterly,Clothing,Platinum,Germany,Munich,Active
CUST_000218,Kimberly Lewis,anthonysullivan@example.net,881.449.6370x8263,21,Male,2020-10-11,2024-11-13,2286.82,Monthly,Sports,Gold,USA,Los Angeles,Active
CUST_000219,Julia Macdonald MD,waynejennings@example.org,229.543.3124,40,Male,2023-05-08,2025-06-05,365.87,Quarterly,Electronics,Bronze,Australia,Brisbane,Active
CUST_000220,Judy Schultz,ericabrown@example.net,(799)759-8251x1954,55,Female,2024-10-02,2025-06-15,8125.17,Monthly,Books,Platinum,USA,New York,Inactive
CUST_000221,Stephanie Buckley,orrjulia@example.com,(864)275-6945x06314,51,Female,2021-08-24,2025-04-24,9457.97,Monthly,Clothing,Platinum,Germany,Hamburg,Inactive
CUST_000222,Christopher Hickman,eroman@example.net,226.599.4265x65526,33,Female,2024-09-02,2025-04-17,14408.12,Weekly,Clothing,Platinum,Germany,Cologne,Active
CUST_000223,Robert Rivera,lewiscindy@example.net,830-375-8412,39,Male,2024-03-03,2024-07-17,6164.84,Monthly,Sports,Platinum,UK,Glasgow,Active
CUST_000224,Jonathan Ross,johnnypeterson@example.org,001-211-941-3667x0190,42,Male,2024-07-24,2025-05-06,8090.7,Monthly,Books,Platinum,Germany,Frankfurt,Active
CUST_000225,Curtis Leonard,arthurthompson@example.net,976-676-1698,21,Female,2023-03-10,2024-10-31,2147.79,Weekly,Clothing,Gold,Germany,Cologne,Active
CUST_000226,Ashley Jones,smithlindsay@example.org,+1-237-571-2449x2223,49,Male,2023-08-03,2025-03-31,3142.32,Weekly,Books,Platinum,Germany,Berlin,Active
CUST_000227,Jamie Evans,haydenbeverly@example.net,(916)373-1083,47,Male,2021-11-11,2025-06-30,1246.89,Monthly,Clothing,Silver,UK,Glasgow,Active
CUST_000228,Kimberly Taylor,gonzalezholly@example.com,+1-271-986-3675x99770,50,Male,2021-01-27,2024-08-15,5553.37,Monthly,Clothing,Platinum,Australia,Brisbane,Inactive
CUST_000229,Todd Stewart,codygilbert@example.org,5224236666,67,Male,2021-05-25,2025-04-10,10651.06,Weekly,Books,Platinum,Australia,Sydney,Active
CUST_000230,William Ross,wkelly@example.com,(776)844-4954,52,Female,2022-04-12,2025-02-19,1059.16,Quarterly,Electronics,Silver,USA,Houston,Churned
CUST_000231,Brandon Fleming,hickmanchristopher@example.org,(225)435-7021x98091,33,Male,2023-01-26,2025-01-06,13377.03,Weekly,Books,Platinum,Canada,Ottawa,Active
CUST_000232,Michael Mullen,thomasflynn@example.com,+1-341-461-2058x398,24,Male,2024-04-05,2024-09-30,9469.0,Monthly,Sports,Platinum,Germany,Berlin,Churned
CUST_000233,Linda Miller,emorris@example.com,4947039137,40,Female,2020-10-21,2025-05-21,4067.0,Quarterly,Clothing,Platinum,USA,Chicago,Churned
CUST_000234,Bradley Jacobs,goconnor@example.org,(443)867-5195,32,Female,2020-12-14,2025-05-27,831.05,Rarely,Home,Silver,USA,Los Angeles,Inactive
CUST_000235,William Soto,damonjohnson@example.com,+1-783-632-5543,58,Male,2025-01-28,2025-02-22,3013.56,Quarterly,Sports,Platinum,UK,Leeds,Active
CUST_000236,Stephanie Jones,jonathancohen@example.net,8118796986,18,Female,2024-11-13,2025-01-17,2221.79,Quarterly,Books,Gold,Australia,Brisbane,Active
CUST_000237,Deanna Wright,lacey48@example.com,801.990.6031,54,Female,2024-11-17,2025-03-01,9415.72,Monthly,Sports,Platinum,Canada,Montreal,Inactive
CUST_000238,David Harris,brenda01@example.com,+1-535-294-2520x38469,55,Male,2023-06-20,2024-08-02,5506.46,Monthly,Electronics,Platinum,USA,Houston,Active
CUST_000239,Leroy Hall,hnichols@example.org,467-983-4636,65,Female,2021-02-06,2024-10-30,448.21,Quarterly,Books,Bronze,USA,Chicago,Inactive
CUST_000240,Patricia Holt,whitneyreynolds@example.com,(299)473-6139x30561,42,Other,2023-09-07,2025-02-11,1243.84,Quarterly,Books,Silver,UK,Leeds,Active
CUST_000241,Stacey Green,qburns@example.net,+1-590-264-3133x156,47,Male,2025-02-01,2025-05-23,1615.7,Quarterly,Electronics,Gold,USA,New York,Active
CUST_000242,Sharon Barber,egilmore@example.net,+1-377-708-5941x175,51,Male,2024-03-20,2025-02-09,3333.29,Quarterly,Electronics,Platinum,Germany,Hamburg,Active
CUST_000243,Dawn Blair,robin71@example.net,774-536-9364,42,Female,2021-01-15,2024-09-20,3025.53,Quarterly,Clothing,Platinum,Canada,Ottawa,Inactive
CUST_000244,Sarah Smith,hillkathleen@example.com,8454643219,36,Female,2022-01-17,2025-03-18,2475.54,Quarterly,Home,Gold,Germany,Frankfurt,Active
CUST_000245,Mark Ruiz,oanderson@example.com,419.325.6788,37,Male,2022-11-23,2024-08-06,10574.08,Weekly,Home,Platinum,USA,Los Angeles,Active
CUST_000246,Nathan Wolfe,hdoyle@example.net,+1-587-462-2946x55438,41,Male,2021-04-19,2024-08-03,130.22,Rarely,Home,Bronze,USA,Los Angeles,Active
CUST_000247,Catherine Winters,sgillespie@example.com,+1-886-722-2264x75271,33,Female,2024-07-19,2024-07-23,1716.28,Quarterly,Clothing,Gold,Canada,Montreal,Active
CUST_000248,Chelsea Ruiz,yshaw@example.net,001-798-247-0054x2184,40,Female,2022-02-06,2025-05-05,324.7,Rarely,Books,Bronze,Germany,Hamburg,Active
CUST_000249,Susan Williams,caleb00@example.com,392-942-8538x53925,50,Female,2022-06-16,2025-05-13,2086.88,Monthly,Home,Gold,Canada,Toronto,Active
CUST_000250,Robin Moody,millerkimberly@example.net,001-989-837-0444x383,28,Male,2025-03-01,2025-06-19,2743.77,Monthly,Home,Gold,Canada,Montreal,Active
CUST_000251,George Webb,samuelvelazquez@example.net,+1-631-680-7625,66,Female,2024-07-07,2025-03-29,18149.82,Weekly,Electronics,Platinum,Australia,Melbourne,Active
CUST_000252,Sarah Anderson,suzanne01@example.com,864-826-0805x87330,61,Male,2024-11-07,2025-07-05,9282.15,Weekly,Books,Platinum,Germany,Berlin,Churned
CUST_000253,Elizabeth Johnson,angela91@example.org,9249544238,37,Male,2022-01-21,2025-04-10,3413.27,Monthly,Sports,Platinum,UK,Glasgow,Active
CUST_000254,Susan Hawkins,austin17@example.net,6115743195,59,Female,2020-09-30,2025-06-01,8817.99,Monthly,Sports,Platinum,UK,Manchester,Active
CUST_000255,Amanda Chen,stewartmichael@example.com,434-654-5972x5572,29,Female,2021-02-03,2024-10-28,2775.19,Quarterly,Electronics,Gold,USA,Phoenix,Active
CUST_000256,Charlene Terry,udorsey@example.com,001-425-688-2825,38,Female,2022-07-31,2025-04-11,7081.07,Monthly,Electronics,Platinum,Australia,Adelaide,Inactive
CUST_000257,Elizabeth Lee,lmoran@example.org,805.293.0145x796,32,Female,2022-08-23,2024-12-12,121.31,Rarely,Electronics,Bronze,Australia,Sydney,Inactive
CUST_000258,Donald Anderson,hilltravis@example.com,639.771.8611x8948,40,Male,2022-10-07,2024-09-19,19791.66,Weekly,Books,Platinum,Australia,Melbourne,Active
CUST_000259,Brandon Anderson,reginald45@example.com,+1-351-854-0109x5739,30,Female,2024-03-10,2024-11-01,1111.28,Rarely,Sports,Silver,USA,Chicago,Active
CUST_000260,Maria Mcgee,jasmineramos@example.org,358-313-6053x31176,34,Male,2021-10-30,2025-05-29,1169.47,Monthly,Books,Silver,UK,Leeds,Active
CUST_000261,Amy Jones,tammykelly@example.net,484.964.3943x798,33,Female,2024-02-09,2025-02-07,6996.93,Monthly,Sports,Platinum,Australia,Sydney,Active
CUST_000262,Katrina Dean,celliott@example.org,938-972-5177,38,Female,2022-11-28,2025-01-22,1449.81,Quarterly,Home,Silver,Australia,Sydney,Active
CUST_000263,Michelle Washington,aweaver@example.org,001-636-210-6540x405,23,Female,2022-02-18,2024-12-15,7330.35,Weekly,Clothing,Platinum,USA,New York,Active
CUST_000264,Douglas Gilbert,kristin47@example.net,(780)363-2145,27,Male,2020-12-26,2024-11-15,2888.12,Quarterly,Books,Gold,USA,Chicago,Inactive
CUST_000265,Amy Hart,welchkarina@example.org,(246)918-0329,67,Female,2021-10-02,2025-06-29,4541.56,Quarterly,Home,Platinum,Australia,Adelaide,Active
CUST_000266,Maria Bennett,pfrederick@example.net,+1-230-601-9813x783,27,Female,2024-02-15,2024-09-11,503.14,Quarterly,Home,Silver,UK,London,Active
CUST_000267,Lauren West,villarrealgina@example.com,255.292.6876,35,Female,2025-05-25,2025-05-28,1564.83,Quarterly,Electronics,Gold,USA,Los Angeles,Inactive
CUST_000268,Candice Frank,gaylisa@example.org,+1-741-459-8524,18,Female,2024-11-06,2025-03-18,19838.84,Weekly,Electronics,Platinum,Australia,Brisbane,Active
CUST_000269,Michelle Edwards,hardysteven@example.org,262-570-7353,27,Female,2022-08-05,2024-10-24,3139.22,Monthly,Books,Platinum,UK,Glasgow,Churned
CUST_000270,Daniel Pope,coopernicholas@example.com,885.666.7742x372,45,Male,2023-03-28,2025-04-27,2092.81,Quarterly,Books,Gold,Canada,Vancouver,Active
CUST_000271,Jonathan Woodward,fisherrichard@example.net,654-924-7109,39,Female,2020-09-14,2025-04-08,16535.16,Weekly,Sports,Platinum,USA,Houston,Active
CUST_000272,Susan Snyder,alicia17@example.net,(691)960-6017,50,Female,2022-11-02,2024-10-08,1872.54,Monthly,Home,Gold,Australia,Adelaide,Inactive
CUST_000273,Amy Phillips,michael74@example.com,589.970.6312x7923,72,Male,2021-11-26,2024-10-16,3668.71,Monthly,Books,Platinum,Australia,Sydney,Active
CUST_000274,Dawn Gray,gregoryadams@example.org,627.437.9966,39,Female,2024-10-11,2024-11-24,845.65,Quarterly,Clothing,Silver,USA,Los Angeles,Active
CUST_000275,Marie Hammond,marilyn31@example.net,4969277771,52,Female,2021-12-30,2024-12-10,8091.19,Monthly,Home,Platinum,Germany,Munich,Inactive
CUST_000276,Brenda Murray DVM,sarah21@example.com,001-779-469-0580x83348,27,Female,2024-04-13,2025-04-14,3233.62,Quarterly,Books,Platinum,Australia,Perth,Inactive
CUST_000277,Mitchell Cox,shannonmichelle@example.net,+1-792-606-1171,46,Female,2022-05-19,2025-05-26,7118.85,Monthly,Sports,Platinum,Germany,Hamburg,Inactive
CUST_000278,Cynthia Robinson,robertmiller@example.net,(574)904-3733x0257,23,Female,2021-06-04,2024-08-11,246.63,Rarely,Books,Bronze,UK,Leeds,Inactive
CUST_000279,David Mathews,jimenezerik@example.net,001-976-447-2962x8096,23,Female,2021-11-23,2024-10-28,864.94,Quarterly,Books,Silver,Canada,Calgary,Active
CUST_000280,Steven Garcia,eyoung@example.org,695-771-1700x19881,62,Other,2022-08-14,2025-07-05,4203.7,Quarterly,Books,Platinum,Germany,Berlin,Active
CUST_000281,Theresa Craig,kathryn27@example.com,654-290-5430x25118,59,Female,2025-05-22,2025-06-26,10134.01,Weekly,Books,Platinum,Australia,Melbourne,Active
CUST_000282,Benjamin Moreno,michaelhawkins@example.com,001-249-885-0603x63001,43,Female,2025-03-20,2025-06-14,3165.72,Quarterly,Sports,Platinum,Canada,Toronto,Churned
CUST_000283,Daniel Torres,zcameron@example.net,+1-867-828-9790x955,49,Female,2023-04-20,2024-12-30,4831.3,Monthly,Sports,Platinum,UK,London,Active
CUST_000284,Taylor Sandoval,marie02@example.com,996.860.4431x38830,47,Male,2023-08-03,2024-09-19,2490.55,Quarterly,Home,Gold,Germany,Berlin,Active
CUST_000285,Joseph Smith,mary67@example.org,528.798.8035,48,Female,2025-04-18,2025-05-03,4808.07,Quarterly,Electronics,Platinum,Germany,Berlin,Inactive
CUST_000286,Robyn Poole,michellejones@example.com,7996137746,39,Male,2023-07-16,2025-05-22,542.53,Quarterly,Electronics,Silver,Canada,Toronto,Churned
CUST_000287,Carmen Wilkinson,pachecodavid@example.org,+1-234-313-1602x5943,40,Female,2023-03-21,2025-02-15,4183.24,Monthly,Clothing,Platinum,Australia,Brisbane,Inactive
CUST_000288,Johnny Hodge,tinarodriguez@example.net,(509)508-7722,28,Female,2020-10-14,2024-12-21,7280.16,Monthly,Sports,Platinum,UK,Manchester,Active
CUST_000289,Desiree Roberts,mitchellkayla@example.org,001-315-325-8681,18,Male,2022-04-05,2024-09-20,2149.1,Quarterly,Clothing,Gold,UK,Glasgow,Active
CUST_000290,Laura Aguilar,brodriguez@example.org,904.963.4855x28724,42,Other,2025-04-03,2025-04-30,5536.33,Monthly,Books,Platinum,Germany,Munich,Churned
CUST_000291,Erin Williams MD,benjamin56@example.net,276.750.5649,30,Male,2023-12-19,2024-11-23,4776.89,Quarterly,Clothing,Platinum,USA,New York,Active
CUST_000292,Bobby Murphy,bairdnicholas@example.net,329.690.6243,32,Male,2022-03-16,2024-11-02,2963.28,Quarterly,Sports,Gold,Canada,Ottawa,Active
CUST_000293,Cindy Nichols,ufoster@example.com,5295420649,37,Female,2024-02-25,2024-11-28,3359.07,Quarterly,Books,Platinum,Canada,Vancouver,Active
CUST_000294,Cindy Brown,lauraaguilar@example.net,+1-957-475-0953,41,Male,2020-08-24,2024-08-17,2087.24,Quarterly,Home,Gold,UK,Glasgow,Inactive
CUST_000295,Crystal Branch,mrodriguez@example.com,3925928815,46,Male,2021-04-06,2024-07-10,964.63,Quarterly,Clothing,Silver,Germany,Munich,Churned
CUST_000296,Gregory Browning,steven32@example.net,(490)240-1766x99961,38,Female,2023-08-21,2024-10-12,600.5,Quarterly,Home,Silver,UK,Birmingham,Active
CUST_000297,Robert Cruz,kadkins@example.org,904-541-7629x288,47,Male,2020-07-15,2024-11-14,954.01,Rarely,Sports,Silver,UK,Leeds,Active
