account_id,customer_name,account_type,balance,credit_score,annual_income,account_opening_date,last_transaction_date,transaction_count_monthly,overdraft_count,loan_amount,loan_interest_rate,employment_status,marital_status
ACC_00000215,William Hall,Checking,1442.54,634,18383,2022-12-17,2025-06-13,17,0,9608.17,11.66,Retired,Divorced
ACC_00000216,Jennifer Gomez,Investment,39302.56,688,88511,2021-10-11,2025-06-06,19,0,0.0,0.0,Employed,Married
ACC_00000217,Scott Johnson,Checking,810.41,665,82296,2017-11-19,2025-06-28,12,3,0.0,0.0,Self-employed,Married
ACC_00000218,Amber Smith,Credit,-597.17,746,122457,2023-06-13,2025-06-27,17,3,390470.59,10.54,Employed,Divorced
ACC_00000219,Jennifer Collier,Checking,7527.33,744,124562,2019-12-14,2025-06-20,17,0,0.0,0.0,Employed,Married
ACC_00000220,Taylor Harris,Savings,1641.37,621,101555,2020-07-01,2025-06-30,18,1,0.0,0.0,Employed,Married
ACC_00000221,Alyssa Moore,Credit,-3756.13,535,83763,2023-12-30,2025-06-06,21,1,0.0,0.0,Employed,Married
ACC_00000222,James Oconnell,Investment,31780.25,769,78812,2016-05-05,2025-06-13,13,0,0.0,0.0,Self-employed,Divorced
ACC_00000223,Mark Smith,Investment,11673.67,558,82675,2018-05-09,2025-06-23,15,1,0.0,0.0,Employed,Married
ACC_00000224,Lisa Olson,Investment,7590.17,751,120713,2016-05-03,2025-06-12,18,1,28164.51,10.49,Employed,Single
ACC_00000225,Joseph Krueger,Credit,-3762.59,715,88372,2020-06-13,2025-06-05,11,1,15476.1,10.85,Employed,Divorced
ACC_00000226,Brandon Clarke,Checking,8428.19,850,109807,2021-07-28,2025-06-17,12,1,0.0,0.0,Self-employed,Single
ACC_00000227,Bethany Smith,Checking,2233.05,729,77066,2022-01-08,2025-06-14,15,1,0.0,0.0,Self-employed,Married
ACC_00000228,Angela Petersen,Credit,-3587.61,850,128081,2024-05-19,2025-06-13,16,1,0.0,0.0,Employed,Single
ACC_00000229,Rachael Johnson,Credit,-1762.74,707,121997,2016-06-30,2025-06-18,12,0,0.0,0.0,Employed,Married
ACC_00000230,Eric Hahn,Savings,10433.93,850,149768,2020-10-12,2025-06-10,11,1,0.0,0.0,Employed,Single
ACC_00000231,Allison Adams,Savings,38047.43,841,138791,2021-10-22,2025-06-21,16,3,0.0,0.0,Employed,Divorced
ACC_00000232,Eric Nelson,Credit,-1306.38,690,98087,2019-09-28,2025-07-04,23,2,0.0,0.0,Self-employed,Divorced
ACC_00000233,Joshua Hanson,Checking,5103.23,802,131951,2020-08-06,2025-06-30,18,1,0.0,0.0,Employed,Single
ACC_00000234,Mrs. Melissa Krueger,Savings,14243.07,724,122162,2015-08-03,2025-06-26,22,2,0.0,0.0,Employed,Single
ACC_00000235,David Green,Credit,-3422.51,711,99497,2016-11-29,2025-06-15,11,3,0.0,0.0,Self-employed,Married
ACC_00000236,Aaron Simmons,Checking,6270.59,702,106123,2018-10-04,2025-06-13,15,0,284865.29,10.98,Employed,Single
ACC_00000237,Amanda Compton,Savings,16199.76,850,141122,2021-11-09,2025-06-15,17,1,0.0,0.0,Employed,Married
ACC_00000238,Jason Roberts,Credit,-1561.0,665,101229,2020-12-24,2025-06-29,19,1,0.0,0.0,Employed,Single
ACC_00000239,Albert Moreno,Savings,19171.34,580,92099,2025-05-28,2025-06-07,14,1,0.0,0.0,Employed,Single
ACC_00000240,Tony Fletcher,Checking,2655.19,621,94077,2025-05-19,2025-06-15,14,2,207705.21,11.79,Self-employed,Married
ACC_00000241,Felicia Lee,Checking,4832.8,715,94819,2018-04-28,2025-07-03,17,1,0.0,0.0,Employed,Married
ACC_00000242,Mr. David Jones Jr.,Checking,3049.23,690,30660,2024-04-19,2025-06-06,21,1,0.0,0.0,Retired,Married
ACC_00000243,Peter Hall,Investment,18928.84,803,85333,2024-04-14,2025-06-06,14,1,0.0,0.0,Self-employed,Married
ACC_00000244,Jacob Reed,Savings,7070.75,791,108051,2017-08-03,2025-07-01,25,2,0.0,0.0,Employed,Divorced
ACC_00000245,Laurie Turner,Savings,8510.68,830,145521,2020-02-06,2025-07-02,19,2,0.0,0.0,Employed,Married
ACC_00000246,Courtney Salazar DVM,Savings,5469.19,540,62821,2018-11-09,2025-06-08,8,0,0.0,0.0,Self-employed,Married
ACC_00000247,Nathan Barrett,Credit,-4275.21,634,87816,2024-10-28,2025-06-05,12,2,0.0,0.0,Employed,Divorced
ACC_00000248,Robert Benjamin,Investment,1772.79,711,115118,2024-03-09,2025-06-21,18,0,0.0,0.0,Employed,Married
ACC_00000249,Monica Johnson,Savings,15143.71,689,116699,2022-04-14,2025-07-02,21,1,374942.48,11.11,Employed,Single
ACC_00000250,Julie Randall,Savings,7858.88,590,85573,2021-01-25,2025-06-28,5,1,0.0,0.0,Employed,Single
ACC_00000251,Michael Marshall,Checking,3758.52,751,107296,2016-03-14,2025-06-20,15,0,0.0,0.0,Employed,Married
ACC_00000252,Sandra Davis,Credit,-4181.7,822,130625,2019-01-31,2025-06-21,14,0,0.0,0.0,Employed,Married
ACC_00000253,Nicholas Chandler,Credit,-3180.42,692,108630,2022-07-13,2025-07-01,15,2,0.0,0.0,Employed,Single
ACC_00000254,Valerie Ellison,Credit,-2186.26,669,90287,2023-06-23,2025-07-02,6,2,0.0,0.0,Employed,Married
ACC_00000255,Christopher Burke,Checking,3723.87,639,82531,2020-09-10,2025-06-07,11,1,0.0,0.0,Employed,Married
ACC_00000256,Curtis Johnson,Investment,13324.32,850,145799,2022-12-01,2025-06-09,17,1,0.0,0.0,Employed,Single
ACC_00000257,Corey Anderson,Checking,4475.95,815,126344,2022-03-24,2025-06-16,14,1,386326.72,9.85,Employed,Single
ACC_00000258,Amy Reed,Savings,9787.52,626,99794,2021-12-12,2025-06-21,18,2,0.0,0.0,Employed,Single
ACC_00000259,Travis Watson,Credit,-4987.72,667,79256,2024-04-23,2025-06-18,13,2,212132.59,11.33,Self-employed,Divorced
ACC_00000260,Andrea Mcpherson,Savings,3102.62,647,41150,2024-08-03,2025-06-22,15,0,57668.94,11.53,Retired,Married
ACC_00000261,Jennifer Green,Checking,76.43,816,0,2025-04-11,2025-06-19,16,1,0.0,0.0,Unemployed,Single
ACC_00000262,Kristine Huber,Savings,13998.12,646,103550,2016-02-03,2025-06-10,13,0,0.0,0.0,Employed,Married
ACC_00000263,Tonya Brady,Savings,6052.03,732,43682,2021-05-20,2025-06-25,14,0,83090.86,10.68,Retired,Married
ACC_00000264,Kevin Perry,Savings,17031.81,547,73807,2023-09-03,2025-06-24,14,1,0.0,0.0,Employed,Widowed
ACC_00000265,Michael Snyder,Investment,32640.94,716,110713,2025-02-18,2025-06-29,12,0,112545.55,10.84,Employed,Married
ACC_00000266,Glenn Young,Checking,4336.96,765,114659,2015-11-29,2025-06-13,18,3,0.0,0.0,Employed,Single
ACC_00000267,Amy Donaldson,Checking,8137.57,688,111415,2019-12-18,2025-06-13,14,4,0.0,0.0,Employed,Widowed
ACC_00000268,Jennifer Brady,Checking,984.5,738,10983,2022-04-10,2025-06-18,10,1,0.0,0.0,Unemployed,Married
ACC_00000269,Kristin Henderson,Checking,1762.67,608,38610,2018-10-28,2025-06-13,13,1,0.0,0.0,Retired,Single
ACC_00000270,Michael Rivers,Investment,4780.15,661,105217,2020-11-29,2025-06-14,14,0,0.0,0.0,Employed,Married
ACC_00000271,Matthew Oneal,Savings,6541.34,804,132810,2015-10-02,2025-06-15,16,3,0.0,0.0,Employed,Married
ACC_00000272,Sarah Madden,Checking,8366.88,728,94029,2024-12-22,2025-07-01,15,2,0.0,0.0,Self-employed,Single
ACC_00000273,Christina Tran,Checking,5277.59,777,129741,2018-03-06,2025-06-19,16,2,239662.59,10.23,Employed,Married
ACC_00000274,Shawna Wilson,Checking,9100.57,743,132682,2020-02-09,2025-06-05,15,1,343463.88,10.57,Employed,Single
ACC_00000275,Sarah Evans,Checking,8394.2,722,124747,2022-06-11,2025-06-07,23,2,0.0,0.0,Employed,Married
ACC_00000276,Ashley Holt,Checking,3731.99,749,128349,2024-03-20,2025-06-23,19,1,0.0,0.0,Employed,Divorced
ACC_00000277,Jennifer Hawkins,Investment,28310.94,726,115987,2019-08-02,2025-07-03,15,2,0.0,0.0,Employed,Single
ACC_00000278,Yesenia Mejia,Checking,861.49,813,126996,2023-03-16,2025-06-28,15,1,0.0,0.0,Employed,Married
ACC_00000279,Craig Moore,Credit,-364.88,693,7982,2024-11-09,2025-06-12,15,1,0.0,0.0,Unemployed,Divorced
ACC_00000280,Lynn Herrera,Investment,24254.94,647,98009,2025-06-16,2025-07-01,15,0,0.0,0.0,Self-employed,Married
ACC_00000281,Jesus Craig,Savings,7605.31,759,116611,2021-03-21,2025-07-01,11,0,0.0,0.0,Employed,Married
ACC_00000282,Melissa Williamson,Savings,6056.04,675,106063,2024-01-25,2025-06-24,16,1,0.0,0.0,Employed,Single
ACC_00000283,Sally Lyons,Checking,5116.78,850,99327,2020-05-19,2025-06-13,17,0,0.0,0.0,Self-employed,Married
ACC_00000284,Gina Patterson,Investment,20059.53,747,111010,2018-09-11,2025-06-22,13,1,0.0,0.0,Employed,Married
ACC_00000285,Christina Wilson,Investment,6725.45,770,101933,2019-12-27,2025-06-12,15,0,0.0,0.0,Self-employed,Divorced
ACC_00000286,Brandon Mendoza,Credit,-465.52,736,117963,2023-12-28,2025-06-12,21,2,0.0,0.0,Employed,Single
ACC_00000287,Billy Alexander,Checking,5807.3,810,137360,2017-05-08,2025-06-05,22,0,0.0,0.0,Employed,Widowed
ACC_00000288,Deborah Walter,Checking,5569.05,690,85725,2021-08-12,2025-06-12,15,0,0.0,0.0,Employed,Married
ACC_00000289,Sherri Johnson,Savings,38192.4,821,136327,2021-06-27,2025-06-28,16,0,0.0,0.0,Employed,Married
ACC_00000290,John Baker,Savings,8503.84,726,38296,2021-10-24,2025-06-11,17,0,0.0,0.0,Retired,Single
ACC_00000291,Richard Brown,Checking,988.81,651,87497,2015-07-21,2025-06-28,14,1,0.0,0.0,Employed,Divorced
ACC_00000292,Mr. Bobby Lawrence,Checking,1185.74,652,96208,2018-10-23,2025-06-30,17,0,0.0,0.0,Employed,Married
ACC_00000293,Sharon Hayes,Checking,114.33,731,129431,2016-05-13,2025-06-16,16,1,0.0,0.0,Employed,Married
ACC_00000294,Crystal Walker,Savings,22377.46,666,76862,2017-06-10,2025-06-08,11,0,0.0,0.0,Self-employed,Single
ACC_00000295,Ronnie Jefferson,Savings,908.17,850,44484,2023-01-08,2025-06-18,20,1,0.0,0.0,Retired,Divorced
ACC_00000296,Tyler Parsons,Savings,5802.86,440,26754,2024-01-31,2025-06-16,18,2,0.0,0.0,Retired,Married
ACC_00000297,Alexis Farrell,Checking,4115.39,739,52022,2020-01-21,2025-06-24,15,2,0.0,0.0,Retired,Married
ACC_00000298,Michelle Munoz,Checking,3359.42,596,83138,2017-08-23,2025-06-08,16,1,278009.71,12.04,Employed,Married
ACC_00000299,Matthew Shannon,Credit,-2681.67,644,524,2024-12-26,2025-06-26,15,1,0.0,0.0,Unemployed,Single
ACC_00000300,Robert White,Credit,-3343.13,800,117638,2022-12-26,2025-06-27,16,1,345370.51,10.0,Employed,Single
ACC_00000301,Pamela Cannon,Checking,9153.68,743,110703,2022-09-24,2025-06-23,10,0,0.0,0.0,Employed,Married
ACC_00000302,Shane Alvarez,Credit,-4713.36,655,91307,2019-08-02,2025-06-13,20,1,0.0,0.0,Self-employed,Single
ACC_00000303,Christine Kim,Credit,-2957.72,668,22565,2018-06-16,2025-06-28,8,1,0.0,0.0,Retired,Single
ACC_00000304,Hannah Johnson,Credit,-1944.63,825,132368,2020-05-22,2025-07-03,14,1,0.0,0.0,Employed,Divorced
ACC_00000305,Mitchell Miller,Credit,-70.53,552,46589,2016-07-23,2025-06-13,11,1,0.0,0.0,Self-employed,Divorced
ACC_00000306,Taylor Lopez,Checking,2428.25,752,25559,2024-12-04,2025-06-07,22,2,0.0,0.0,Retired,Married
ACC_00000307,Nicole Gutierrez,Credit,-4101.95,764,52074,2021-06-20,2025-06-20,16,2,0.0,0.0,Retired,Married
ACC_00000308,Andrew Campbell,Checking,4099.59,689,99718,2021-12-04,2025-06-27,14,1,58920.75,11.11,Employed,Widowed
ACC_00000309,Rebecca Taylor,Credit,-1274.96,751,100545,2023-03-03,2025-06-13,20,3,0.0,0.0,Employed,Divorced
ACC_00000310,Katherine King,Checking,1648.3,689,18751,2016-04-07,2025-06-07,18,2,0.0,0.0,Unemployed,Married
ACC_00000311,Brooke Snyder,Investment,18631.25,624,96897,2024-04-22,2025-06-09,17,1,0.0,0.0,Employed,Single
ACC_00000312,Lisa Cruz,Savings,17674.09,754,127487,2023-10-06,2025-06-15,13,1,0.0,0.0,Employed,Divorced
ACC_00000313,Joy Arnold,Checking,1249.02,707,117912,2022-10-10,2025-06-06,13,0,0.0,0.0,Employed,Married
ACC_00000314,Amber Compton,Checking,2895.45,644,50888,2024-01-18,2025-06-10,17,1,0.0,0.0,Retired,Single
ACC_00000315,Crystal Guzman,Checking,657.04,593,96711,2021-12-23,2025-06-15,14,2,0.0,0.0,Employed,Married
ACC_00000316,Julie Kim,Investment,9495.26,834,142571,2022-02-01,2025-06-09,15,1,472316.29,9.66,Employed,Single
ACC_00000317,Michael Campos,Checking,5018.27,720,128095,2020-03-31,2025-06-24,11,2,0.0,0.0,Employed,Married
ACC_00000318,Bryan Leon,Checking,5605.79,788,124450,2024-08-03,2025-06-15,18,1,0.0,0.0,Employed,Married
ACC_00000319,Kelly Walker,Credit,-4919.27,671,117247,2024-01-25,2025-06-08,15,2,112436.15,11.29,Employed,Married
ACC_00000320,Timothy Lee,Savings,16973.57,790,121411,2019-01-17,2025-06-23,18,0,0.0,0.0,Employed,Single
ACC_00000321,Anthony Meyers,Checking,6311.09,835,127117,2021-04-11,2025-07-04,12,1,0.0,0.0,Employed,Single
ACC_00000322,Virginia Collier,Credit,-4715.04,666,111271,2015-07-30,2025-06-08,16,0,0.0,0.0,Employed,Single
ACC_00000323,Charles Munoz,Credit,-4296.71,840,140342,2022-12-01,2025-06-09,14,0,0.0,0.0,Employed,Single
ACC_00000324,Timothy Mcgee,Checking,6049.79,744,124803,2022-11-02,2025-07-02,21,0,143675.25,10.56,Employed,Married
ACC_00000325,Tracy Medina,Credit,-3488.99,650,99257,2017-02-05,2025-06-11,9,1,209263.27,11.5,Employed,Married
ACC_00000326,Elizabeth Harrison,Credit,-1817.13,615,83967,2017-06-25,2025-06-06,15,3,109035.84,11.85,Self-employed,Single
ACC_00000327,Ronald Rivas,Checking,646.17,732,118552,2022-09-19,2025-06-27,24,2,0.0,0.0,Employed,Married
ACC_00000328,George Stevens,Checking,1940.31,712,107747,2018-01-11,2025-07-04,13,0,0.0,0.0,Employed,Single
ACC_00000329,Tonya Harrington,Credit,-2369.71,542,61437,2019-06-11,2025-06-12,13,1,0.0,0.0,Self-employed,Single
ACC_00000330,Justin Barrett,Savings,25707.1,622,98335,2018-04-22,2025-06-09,12,4,0.0,0.0,Employed,Divorced
ACC_00000331,Jamie Jones,Savings,11978.5,713,89375,2021-05-18,2025-07-02,18,2,0.0,0.0,Self-employed,Widowed
ACC_00000332,Christopher Patrick,Checking,11426.88,702,117050,2017-05-12,2025-07-02,16,2,6958.3,10.98,Employed,Married
ACC_00000333,Jennifer Baker,Checking,4472.4,633,91019,2019-03-13,2025-07-01,13,0,0.0,0.0,Employed,Widowed
ACC_00000334,Bryan Whitaker,Checking,966.24,714,112623,2024-07-28,2025-06-29,18,1,115314.85,10.86,Employed,Married
ACC_00000335,Christina Ponce,Checking,9580.36,796,101147,2016-06-07,2025-06-10,15,0,0.0,0.0,Self-employed,Single
ACC_00000336,Amber Shelton,Savings,28110.0,803,133251,2019-03-13,2025-07-01,10,1,120475.29,9.97,Employed,Married
ACC_00000337,Jennifer Berry,Savings,1001.34,572,60994,2018-03-01,2025-07-04,13,0,0.0,0.0,Retired,Married
ACC_00000338,Lisa Perry,Savings,28788.46,750,114222,2017-08-22,2025-06-11,18,1,331250.18,10.5,Employed,Single
ACC_00000339,Christina Berger,Savings,1223.08,682,37238,2020-09-12,2025-06-10,17,2,0.0,0.0,Retired,Divorced
ACC_00000340,Jennifer Bishop,Checking,2399.17,682,111054,2023-03-28,2025-06-29,12,1,0.0,0.0,Employed,Divorced
ACC_00000341,Virginia Lynch,Investment,14673.29,680,31993,2024-12-28,2025-06-19,30,1,0.0,0.0,Retired,Single
ACC_00000342,Heather Smith,Checking,6869.38,581,102590,2020-10-06,2025-06-06,18,1,128258.08,12.19,Employed,Married
ACC_00000343,Kimberly Nelson,Checking,4066.17,554,60823,2019-06-28,2025-06-24,16,2,0.0,0.0,Self-employed,Divorced
ACC_00000344,Kristi Raymond,Investment,4701.68,596,23748,2015-09-12,2025-06-28,16,0,0.0,0.0,Retired,Married
ACC_00000345,Cindy Ayers,Credit,-1939.39,669,100041,2016-05-18,2025-06-15,16,1,0.0,0.0,Employed,Married
ACC_00000346,Mr. Charles Brown,Credit,-2801.74,715,116420,2016-06-16,2025-06-16,24,1,57875.16,10.85,Employed,Single
ACC_00000347,Erica Stanley,Checking,3672.84,633,37058,2023-10-15,2025-06-29,18,1,0.0,0.0,Retired,Single
ACC_00000348,Joshua Peterson,Credit,-823.41,757,118137,2025-06-14,2025-06-21,15,3,0.0,0.0,Employed,Single
ACC_00000349,Stephanie Waller,Savings,8833.55,667,47755,2025-02-12,2025-06-13,15,2,171030.79,11.33,Retired,Single
ACC_00000350,Margaret Adams,Investment,9952.31,850,140107,2024-01-30,2025-06-17,10,2,0.0,0.0,Employed,Widowed
ACC_00000351,Cody White,Credit,-544.26,655,86318,2022-12-05,2025-06-29,15,0,127788.54,11.45,Self-employed,Single
ACC_00000352,Kimberly Maldonado,Savings,27228.0,675,111067,2025-04-07,2025-07-04,11,3,0.0,0.0,Employed,Single
ACC_00000353,Mikayla Howard,Checking,10805.1,826,140970,2017-11-23,2025-06-13,17,2,0.0,0.0,Employed,Married
ACC_00000354,Kevin Jackson,Checking,7414.45,697,79254,2024-09-16,2025-06-19,23,3,111705.22,11.03,Self-employed,Single
ACC_00000355,Jennifer Clayton,Checking,2716.88,617,76807,2023-05-13,2025-06-05,24,3,145456.54,11.83,Self-employed,Divorced
ACC_00000356,Melanie Foster,Checking,1660.97,706,23216,2019-07-16,2025-07-04,15,5,0.0,0.0,Retired,Married
ACC_00000357,Matthew Robertson,Checking,2995.33,685,110559,2017-04-29,2025-06-11,13,1,262078.35,11.15,Employed,Married
ACC_00000358,John Mcdaniel,Checking,695.75,847,130401,2018-11-04,2025-06-17,12,3,6703.38,9.53,Employed,Widowed
ACC_00000359,Katherine Ponce,Savings,9857.06,675,116558,2020-02-02,2025-06-13,17,2,1699.22,11.25,Employed,Divorced
ACC_00000360,Donald Andrade,Investment,11763.98,714,51856,2017-07-05,2025-07-04,19,0,0.0,0.0,Retired,Divorced
ACC_00000361,Jason Fletcher,Checking,2459.84,674,96935,2020-09-17,2025-06-05,25,2,1086.18,11.26,Employed,Married
ACC_00000362,Carlos Sanchez II,Savings,11968.36,699,45838,2018-05-01,2025-06-24,19,0,0.0,0.0,Retired,Married
ACC_00000363,Jared Gordon,Credit,-2253.48,659,107430,2019-12-13,2025-06-25,10,1,154341.2,11.41,Employed,Married
ACC_00000364,Leonard Whitehead,Checking,10410.9,753,110552,2021-07-12,2025-07-04,16,0,95673.02,10.47,Employed,Single
ACC_00000365,Jeremy Pacheco,Credit,-4496.63,774,37595,2020-01-15,2025-06-25,8,1,0.0,0.0,Retired,Married
ACC_00000366,Charles Ferguson,Savings,14911.47,563,74228,2020-03-10,2025-07-01,14,0,0.0,0.0,Self-employed,Single
ACC_00000367,Mary Chavez,Savings,10701.88,656,97644,2018-07-08,2025-06-12,12,0,0.0,0.0,Employed,Single
ACC_00000368,Laura Reese,Credit,-4914.66,726,120040,2021-04-05,2025-07-04,15,1,0.0,0.0,Employed,Married
ACC_00000369,Donald Hardy,Checking,5914.14,780,132790,2015-08-27,2025-06-18,17,0,0.0,0.0,Employed,Single
ACC_00000370,Mary Meyer,Savings,21299.35,686,95044,2022-03-10,2025-06-26,14,1,0.0,0.0,Employed,Single
ACC_00000371,Matthew Lewis,Savings,8807.82,749,120264,2020-12-26,2025-06-28,13,0,19328.16,10.51,Employed,Married
ACC_00000372,Douglas Patel,Savings,36099.94,840,127339,2017-08-01,2025-06-18,11,2,0.0,0.0,Employed,Married
ACC_00000373,Brandon Jones,Checking,6967.43,778,99957,2024-12-10,2025-06-23,16,0,0.0,0.0,Employed,Single
ACC_00000374,Karen Long,Savings,28603.26,690,118058,2024-06-22,2025-06-09,17,1,0.0,0.0,Employed,Single
ACC_00000375,Ashley Ray,Checking,3236.24,642,99139,2022-05-09,2025-06-09,12,0,0.0,0.0,Employed,Single
ACC_00000376,Benjamin Vasquez,Credit,-1782.68,635,99073,2018-06-29,2025-07-03,18,0,0.0,0.0,Employed,Married
ACC_00000377,Corey Frazier,Checking,1107.48,755,93471,2019-09-08,2025-06-29,17,0,0.0,0.0,Self-employed,Married
ACC_00000378,Richard Sweeney,Checking,3463.99,652,41982,2023-06-12,2025-07-01,15,2,140828.78,11.48,Retired,Married
ACC_00000379,Ronald Ball,Credit,-4831.04,744,110166,2024-11-10,2025-06-15,10,0,179642.96,10.56,Employed,Divorced
ACC_00000380,Raymond Lopez,Investment,5950.67,671,101921,2020-03-03,2025-07-03,20,3,0.0,0.0,Employed,Married
ACC_00000381,Shannon Raymond,Savings,12745.06,737,109500,2019-08-13,2025-06-25,15,1,0.0,0.0,Employed,Married
ACC_00000382,Ashley Garcia,Credit,-4617.31,740,115890,2019-12-08,2025-06-26,12,1,0.0,0.0,Employed,Married
ACC_00000383,Jacob Taylor,Checking,6318.88,649,107876,2021-05-12,2025-06-08,13,1,0.0,0.0,Employed,Single
ACC_00000384,Brandi Martin,Credit,-4158.47,708,97230,2016-03-13,2025-06-21,12,1,104109.27,10.92,Employed,Married
ACC_00000385,John Cook,Investment,5156.81,606,93431,2021-02-08,2025-07-02,24,0,0.0,0.0,Employed,Single
ACC_00000386,Wesley Zimmerman,Credit,-4114.85,644,119277,2019-10-12,2025-07-03,16,0,0.0,0.0,Employed,Married
ACC_00000387,Scott Atkinson,Investment,21098.64,727,128720,2016-06-20,2025-06-15,14,1,0.0,0.0,Employed,Married
ACC_00000388,Jennifer Johnson,Investment,17664.91,724,94143,2015-12-30,2025-06-06,19,4,0.0,0.0,Self-employed,Divorced
ACC_00000389,Allison Barrett,Savings,35231.24,839,140915,2023-09-09,2025-06-17,12,4,0.0,0.0,Employed,Married
ACC_00000390,Yvonne Haley,Checking,6735.97,838,141571,2024-05-20,2025-06-28,21,0,0.0,0.0,Employed,Single
ACC_00000391,Deborah Dawson,Checking,73.4,813,0,2017-04-24,2025-06-21,17,0,0.0,0.0,Unemployed,Single
ACC_00000392,Tina Estrada,Credit,-1089.01,588,76783,2017-06-30,2025-06-18,13,0,76085.74,12.12,Employed,Single
ACC_00000393,Dominique Salinas,Credit,-913.27,711,54958,2016-07-08,2025-06-12,16,1,18659.87,10.89,Retired,Single
ACC_00000394,Stacy Leach,Savings,18222.42,700,110242,2021-10-01,2025-06-17,9,0,0.0,0.0,Employed,Married
ACC_00000395,Christopher Jordan,Credit,-2880.55,627,30774,2016-04-08,2025-06-14,8,0,58545.52,11.73,Retired,Married
ACC_00000396,Dawn Hardin,Checking,2753.5,743,112540,2016-05-31,2025-06-27,12,1,189498.72,10.57,Employed,Single
ACC_00000397,Marie Gaines,Savings,24538.23,694,107794,2023-06-28,2025-06-20,16,1,0.0,0.0,Employed,Widowed
ACC_00000398,Eric Reese,Savings,29088.23,653,113168,2022-12-09,2025-07-03,16,0,144802.52,11.47,Employed,Married
ACC_00000399,Manuel Evans,Checking,3659.95,653,95999,2020-09-14,2025-06-22,14,0,0.0,0.0,Employed,Single
ACC_00000400,Brittney Barnes,Checking,434.37,619,102296,2018-06-25,2025-06-11,13,0,138887.09,11.81,Employed,Single
ACC_00000401,Donna Hampton,Savings,16247.75,636,103653,2020-09-29,2025-06-05,17,0,0.0,0.0,Employed,Married
ACC_00000402,Allison Peck,Checking,3333.81,818,55681,2024-02-17,2025-06-07,16,0,0.0,0.0,Retired,Single
ACC_00000403,Eric Jackson,Credit,-4020.27,564,86366,2023-10-14,2025-06-25,21,0,282865.02,12.36,Employed,Married
ACC_00000404,Lee Parker,Credit,-3504.52,734,137492,2017-12-28,2025-07-03,13,0,0.0,0.0,Employed,Divorced
ACC_00000405,Michelle Chambers,Checking,7847.95,646,106128,2024-12-04,2025-06-27,18,2,0.0,0.0,Employed,Single
ACC_00000406,Joseph Stephenson,Checking,8314.09,790,143445,2021-08-16,2025-06-11,16,1,0.0,0.0,Employed,Divorced
ACC_00000407,Jonathan Smith,Savings,22051.0,633,100915,2020-09-13,2025-06-18,10,1,0.0,0.0,Employed,Single
ACC_00000408,Randall Thomas,Investment,17813.1,667,61999,2023-07-26,2025-06-16,15,0,81597.61,11.33,Self-employed,Married
ACC_00000409,Seth Mcmahon,Checking,5154.84,815,114971,2021-04-30,2025-06-18,13,1,196762.75,9.85,Employed,Married
ACC_00000410,Christopher Perez,Credit,-3301.21,644,77374,2016-05-05,2025-06-22,13,2,0.0,0.0,Self-employed,Married
ACC_00000411,Cristina Lewis,Savings,26348.24,718,127580,2023-12-24,2025-06-24,20,1,0.0,0.0,Employed,Single
ACC_00000412,Louis Johnson,Checking,266.65,729,6371,2025-03-09,2025-06-12,14,0,0.0,0.0,Unemployed,Widowed
