order_id,customer_email,order_date,product_category,product_subcategory,order_value,shipping_cost,discount_percentage,delivery_days,customer_satisfaction,return_requested,marketing_channel,device_type,payment_method
ORD_0000204,joseph47@example.net,2024-06-18,Fashion,Jewelry,67.25,3.31,0.16,4,2,False,Email,Mobile,Credit Card
ORD_0000205,johnfoley@example.net,2024-07-24,Sports,Outdoor,222.06,0.0,0.26,2,3,False,Email,Mobile,Debit Card
ORD_0000206,stephaniehunter@example.net,2024-01-22,Fashion,Jewelry,235.39,0.0,0.37,8,1,False,Organic,Mobile,Digital Wallet
ORD_0000207,theresahodges@example.org,2024-03-15,Home,Kitchen,748.78,0.0,0.45,13,5,False,Organic,Desktop,Digital Wallet
ORD_0000208,nfoster@example.com,2024-08-09,Fashion,Clothing,268.37,0.0,0.42,3,4,False,Organic,Mobile,PayPal
ORD_0000209,barneshailey@example.org,2024-02-09,Fashion,Accessories,55.49,3.12,0.29,5,5,False,Paid Search,Mobile,Debit Card
ORD_0000210,manuelcastaneda@example.net,2025-04-29,Electronics,Audio,171.98,0.0,0.34,2,1,False,Social Media,Mobile,PayPal
ORD_0000211,gibsongabriel@example.net,2024-05-17,Home,Decor,306.27,0.0,0.17,8,2,False,Email,Desktop,PayPal
ORD_0000212,hannahjones@example.com,2023-09-27,Sports,Outdoor,159.38,0.0,0.09,7,2,False,Paid Search,Mobile,Debit Card
ORD_0000213,ucardenas@example.net,2024-12-13,Fashion,Jewelry,48.65,9.73,0.15,12,3,False,Organic,Mobile,PayPal
ORD_0000214,smithamy@example.org,2025-06-09,Fashion,Jewelry,196.24,0.0,0.2,13,1,True,Organic,Mobile,Debit Card
ORD_0000215,lwaters@example.com,2024-08-19,Electronics,Audio,647.45,0.0,0.28,3,5,False,Organic,Mobile,PayPal
ORD_0000216,lindsey73@example.net,2025-06-20,Electronics,Smartphones,981.45,0.0,0.49,14,4,False,Paid Search,Mobile,PayPal
ORD_0000217,weaverwendy@example.com,2023-09-11,Fashion,Accessories,73.03,7.73,0.21,5,1,False,Paid Search,Mobile,Credit Card
ORD_0000218,aanderson@example.net,2025-01-03,Electronics,Audio,202.75,0.0,0.3,13,4,False,Referral,Mobile,Credit Card
ORD_0000219,zsnyder@example.org,2024-07-25,Books,Non-fiction,42.65,10.03,0.16,10,5,False,Paid Search,Mobile,PayPal
ORD_0000220,christinanguyen@example.com,2024-01-01,Sports,Water Sports,191.44,0.0,0.34,1,5,False,Email,Desktop,Credit Card
ORD_0000221,dianebishop@example.org,2025-06-04,Beauty,Hair Care,108.26,0.0,0.49,4,4,False,Social Media,Mobile,Credit Card
ORD_0000222,karianderson@example.org,2024-04-14,Fashion,Jewelry,125.21,0.0,0.33,13,2,False,Email,Desktop,Credit Card
ORD_0000223,clarkmichael@example.org,2023-12-01,Electronics,Audio,456.19,0.0,0.28,1,2,False,Organic,Desktop,PayPal
ORD_0000224,jessica87@example.net,2025-03-18,Electronics,Laptops,161.35,0.0,0.42,6,1,False,Organic,Mobile,Credit Card
ORD_0000225,troy83@example.com,2024-04-20,Sports,Fitness,348.29,0.0,0.36,1,4,False,Organic,Tablet,Credit Card
ORD_0000226,williammckinney@example.org,2025-01-20,Books,Educational,42.27,5.16,0.25,2,4,False,Organic,Mobile,Credit Card
ORD_0000227,qlong@example.com,2025-03-06,Sports,Outdoor,133.24,0.0,0.29,6,2,False,Email,Desktop,Debit Card
ORD_0000228,tamara12@example.com,2024-01-27,Electronics,Laptops,460.06,0.0,0.25,7,1,False,Email,Desktop,Debit Card
ORD_0000229,skinnertheresa@example.net,2023-10-31,Home,Kitchen,636.72,0.0,0.34,3,2,False,Email,Desktop,Debit Card
ORD_0000230,emoore@example.com,2023-07-09,Home,Kitchen,494.48,0.0,0.01,11,1,False,Email,Mobile,PayPal
ORD_0000231,aliciabeltran@example.com,2024-07-18,Fashion,Jewelry,38.25,7.52,0.07,9,3,False,Email,Desktop,PayPal
ORD_0000232,washingtonjames@example.net,2023-09-06,Sports,Team Sports,74.73,5.99,0.45,4,3,False,Social Media,Tablet,Digital Wallet
ORD_0000233,nford@example.com,2024-03-30,Beauty,Skincare,112.55,0.0,0.28,13,2,False,Email,Mobile,PayPal
ORD_0000234,estradadavid@example.net,2024-05-08,Books,Children,50.85,4.27,0.08,14,3,False,Social Media,Mobile,Credit Card
ORD_0000235,davidruiz@example.com,2025-05-17,Electronics,Audio,114.02,0.0,0.04,3,4,False,Paid Search,Tablet,Credit Card
ORD_0000236,marco49@example.com,2024-03-02,Electronics,Smartphones,132.71,0.0,0.04,6,5,False,Organic,Mobile,PayPal
ORD_0000237,rhines@example.net,2023-08-24,Books,Fiction,24.2,10.89,0.46,9,4,False,Organic,Desktop,Credit Card
ORD_0000238,barnesjessica@example.org,2024-10-16,Books,Non-fiction,45.22,13.68,0.34,12,1,True,Paid Search,Mobile,Credit Card
ORD_0000239,dianechan@example.net,2023-12-12,Sports,Fitness,137.37,0.0,0.02,1,5,False,Social Media,Mobile,Credit Card
ORD_0000240,whiteheadjoseph@example.org,2023-07-15,Home,Garden,216.6,0.0,0.01,3,4,False,Referral,Desktop,Digital Wallet
ORD_0000241,jimmy63@example.com,2025-04-08,Beauty,Makeup,39.79,7.68,0.07,14,5,False,Paid Search,Mobile,Credit Card
ORD_0000242,williamowen@example.org,2024-01-24,Beauty,Makeup,15.9,11.66,0.19,6,2,False,Organic,Mobile,Debit Card
ORD_0000243,patricia47@example.org,2024-10-09,Home,Kitchen,277.4,0.0,0.07,8,3,False,Referral,Mobile,Credit Card
ORD_0000244,rsanders@example.com,2025-04-17,Electronics,Laptops,1196.52,0.0,0.36,7,1,False,Paid Search,Mobile,PayPal
ORD_0000245,thood@example.com,2024-06-29,Beauty,Hair Care,53.03,4.05,0.28,5,5,False,Organic,Mobile,PayPal
ORD_0000246,lawrenceashley@example.net,2024-11-09,Electronics,Smartphones,114.07,0.0,0.17,8,3,False,Social Media,Desktop,Debit Card
ORD_0000247,pamelarussell@example.com,2024-06-08,Fashion,Shoes,241.82,0.0,0.15,2,5,False,Email,Desktop,Debit Card
ORD_0000248,natasha99@example.org,2023-07-05,Fashion,Shoes,127.9,0.0,0.27,4,3,False,Referral,Desktop,PayPal
ORD_0000249,xbrown@example.org,2025-06-18,Home,Decor,504.26,0.0,0.45,13,3,True,Organic,Desktop,Credit Card
ORD_0000250,whitechristine@example.com,2023-07-27,Books,Non-fiction,28.44,7.61,0.03,5,2,False,Organic,Mobile,Debit Card
ORD_0000251,mcknightstephanie@example.org,2025-02-05,Fashion,Accessories,49.41,8.77,0.24,10,4,False,Organic,Mobile,Credit Card
ORD_0000252,brian62@example.org,2023-09-27,Home,Garden,771.22,0.0,0.08,8,1,False,Organic,Mobile,Credit Card
ORD_0000253,patrickgoodwin@example.org,2024-07-25,Fashion,Shoes,291.22,0.0,0.45,6,4,False,Referral,Desktop,PayPal
ORD_0000254,matthew76@example.net,2025-02-16,Books,Fiction,19.27,8.19,0.27,14,4,False,Social Media,Mobile,Credit Card
ORD_0000255,thomassuarez@example.net,2025-01-30,Sports,Outdoor,102.42,0.0,0.19,2,5,True,Social Media,Mobile,PayPal
ORD_0000256,kyle92@example.com,2025-04-09,Beauty,Skincare,146.93,0.0,0.42,3,4,True,Social Media,Mobile,Debit Card
ORD_0000257,briansilva@example.com,2025-01-02,Fashion,Jewelry,73.95,7.36,0.36,11,4,False,Organic,Desktop,Credit Card
ORD_0000258,ernest28@example.net,2024-12-01,Home,Garden,215.08,0.0,0.37,8,1,False,Social Media,Mobile,Credit Card
ORD_0000259,duranscott@example.net,2024-03-30,Beauty,Makeup,62.32,5.3,0.16,10,3,False,Paid Search,Mobile,Debit Card
ORD_0000260,davidanderson@example.com,2025-02-10,Home,Decor,727.58,0.0,0.33,4,5,False,Social Media,Mobile,Debit Card
ORD_0000261,linda22@example.net,2023-12-10,Sports,Fitness,199.57,0.0,0.34,11,2,False,Organic,Desktop,Debit Card
ORD_0000262,matthew27@example.com,2023-09-06,Electronics,Gaming,630.39,0.0,0.12,14,2,False,Social Media,Mobile,PayPal
ORD_0000263,vhaney@example.org,2025-05-24,Fashion,Jewelry,159.5,0.0,0.29,7,4,True,Paid Search,Tablet,PayPal
ORD_0000264,kbender@example.net,2023-12-03,Beauty,Makeup,81.47,6.68,0.33,1,2,False,Referral,Desktop,Credit Card
ORD_0000265,alexa30@example.org,2025-03-06,Beauty,Makeup,69.72,5.87,0.02,11,4,False,Referral,Mobile,Credit Card
ORD_0000266,zwilliams@example.org,2024-05-15,Beauty,Skincare,112.77,0.0,0.4,13,1,False,Social Media,Mobile,Debit Card
ORD_0000267,mary30@example.org,2024-03-13,Electronics,Laptops,984.99,0.0,0.24,4,5,False,Organic,Mobile,Credit Card
ORD_0000268,jcardenas@example.net,2024-08-03,Books,Educational,43.48,9.01,0.17,2,2,False,Organic,Mobile,Credit Card
ORD_0000269,nedwards@example.net,2024-05-01,Sports,Outdoor,355.48,0.0,0.32,14,5,False,Email,Mobile,Debit Card
ORD_0000270,henryemily@example.com,2025-03-12,Electronics,Smartphones,242.47,0.0,0.27,10,5,False,Paid Search,Desktop,Credit Card
ORD_0000271,eugeneguzman@example.net,2025-03-25,Beauty,Hair Care,138.22,0.0,0.13,12,5,False,Organic,Desktop,Digital Wallet
ORD_0000272,meghan83@example.com,2024-04-30,Beauty,Makeup,96.41,4.97,0.25,13,2,False,Referral,Mobile,Debit Card
ORD_0000273,mturner@example.com,2024-07-17,Electronics,Smartphones,1070.28,0.0,0.26,10,3,False,Referral,Mobile,PayPal
ORD_0000274,smithzachary@example.com,2023-09-08,Fashion,Jewelry,119.65,0.0,0.0,8,3,False,Organic,Mobile,Debit Card
ORD_0000275,vbrown@example.org,2023-08-20,Home,Kitchen,585.47,0.0,0.24,9,5,False,Referral,Mobile,PayPal
ORD_0000276,brett08@example.net,2024-05-22,Books,Fiction,58.85,4.33,0.41,3,4,False,Social Media,Mobile,Digital Wallet
ORD_0000277,randyburton@example.com,2024-02-16,Books,Children,44.7,11.25,0.27,13,3,False,Organic,Desktop,Credit Card
ORD_0000278,stacycarter@example.net,2025-02-12,Beauty,Fragrance,131.5,0.0,0.08,9,4,False,Paid Search,Mobile,Debit Card
ORD_0000279,stephen86@example.com,2024-05-20,Electronics,Smartphones,275.44,0.0,0.04,9,5,False,Referral,Mobile,Credit Card
ORD_0000280,angierichardson@example.com,2024-10-18,Home,Furniture,711.61,0.0,0.07,14,4,True,Organic,Mobile,PayPal
ORD_0000281,johnsonbrian@example.org,2024-06-11,Electronics,Laptops,1051.54,0.0,0.16,11,2,False,Email,Mobile,Credit Card
ORD_0000282,suzannehall@example.org,2025-07-01,Electronics,Audio,538.15,0.0,0.14,8,4,False,Paid Search,Desktop,Debit Card
ORD_0000283,roseandrew@example.net,2024-12-29,Books,Non-fiction,37.27,7.35,0.38,3,1,False,Email,Mobile,Digital Wallet
ORD_0000284,meyercheyenne@example.net,2024-10-31,Books,Children,50.55,3.85,0.09,8,2,False,Email,Desktop,PayPal
ORD_0000285,bakerronald@example.org,2024-09-12,Home,Decor,456.17,0.0,0.48,6,1,False,Paid Search,Mobile,Debit Card
ORD_0000286,ncook@example.net,2023-08-07,Fashion,Accessories,263.2,0.0,0.26,9,3,False,Social Media,Mobile,Credit Card
ORD_0000287,ericnguyen@example.org,2025-04-14,Sports,Team Sports,190.8,0.0,0.35,4,4,False,Referral,Mobile,Credit Card
ORD_0000288,jacksonallison@example.net,2023-08-18,Books,Children,14.88,5.56,0.08,1,2,False,Organic,Desktop,Credit Card
ORD_0000289,bruce23@example.org,2023-07-22,Books,Educational,16.22,6.52,0.06,5,5,False,Referral,Desktop,Credit Card
ORD_0000290,catherine87@example.com,2025-01-25,Sports,Water Sports,320.68,0.0,0.46,4,4,False,Paid Search,Mobile,PayPal
ORD_0000291,brent85@example.com,2025-06-20,Books,Educational,33.85,11.05,0.13,8,3,False,Organic,Mobile,Credit Card
ORD_0000292,wilsonjessica@example.com,2024-06-26,Fashion,Jewelry,196.77,0.0,0.1,13,2,False,Organic,Desktop,Debit Card
ORD_0000293,prestonwilliam@example.net,2024-09-08,Books,Non-fiction,22.99,14.11,0.3,11,4,False,Paid Search,Mobile,Credit Card
ORD_0000294,gregorycampos@example.com,2025-05-23,Books,Children,30.14,8.1,0.38,5,1,False,Referral,Mobile,Credit Card
ORD_0000295,daniellebaker@example.com,2023-08-18,Books,Non-fiction,19.38,12.63,0.25,11,2,False,Social Media,Desktop,Digital Wallet
ORD_0000296,msmith@example.org,2024-02-28,Sports,Outdoor,270.82,0.0,0.16,13,2,False,Social Media,Mobile,Credit Card
ORD_0000297,adkinstimothy@example.org,2024-09-06,Books,Educational,42.05,9.12,0.33,7,5,False,Social Media,Mobile,Credit Card
ORD_0000298,karen66@example.com,2023-08-16,Electronics,Laptops,334.43,0.0,0.36,3,5,False,Email,Mobile,PayPal
ORD_0000299,fostererin@example.net,2024-01-31,Home,Garden,136.58,0.0,0.17,3,2,False,Organic,Mobile,Credit Card
ORD_0000300,williamcox@example.com,2024-01-11,Books,Non-fiction,18.58,11.3,0.1,12,5,False,Email,Mobile,Credit Card
ORD_0000301,xmcgee@example.net,2024-03-13,Beauty,Skincare,60.5,3.25,0.08,12,4,False,Organic,Desktop,Debit Card
ORD_0000302,martinmelissa@example.com,2024-04-12,Beauty,Skincare,129.33,0.0,0.49,4,2,False,Email,Mobile,PayPal
ORD_0000303,courtneyferrell@example.net,2024-09-04,Beauty,Fragrance,58.52,5.48,0.25,14,5,False,Paid Search,Mobile,Credit Card
ORD_0000304,norriskelly@example.org,2023-11-25,Fashion,Shoes,270.02,0.0,0.35,7,5,False,Paid Search,Mobile,Credit Card
ORD_0000305,nbradford@example.com,2023-12-20,Sports,Fitness,309.36,0.0,0.34,1,2,False,Paid Search,Desktop,Credit Card
ORD_0000306,wlang@example.com,2023-09-19,Books,Non-fiction,58.43,4.72,0.04,12,3,False,Paid Search,Mobile,Credit Card
ORD_0000307,anthony54@example.com,2025-03-10,Electronics,Smartphones,1424.8,0.0,0.06,2,4,False,Social Media,Desktop,Credit Card
ORD_0000308,kmitchell@example.com,2024-09-14,Electronics,Gaming,1041.54,0.0,0.02,13,3,False,Organic,Mobile,Credit Card
ORD_0000309,misty07@example.org,2023-10-28,Electronics,Gaming,93.54,5.71,0.4,6,1,False,Paid Search,Mobile,Credit Card
ORD_0000310,thines@example.com,2025-01-19,Sports,Fitness,314.62,0.0,0.22,3,2,False,Email,Mobile,PayPal
ORD_0000311,andrew52@example.org,2023-09-25,Electronics,Gaming,694.78,0.0,0.19,14,2,False,Social Media,Desktop,Credit Card
ORD_0000312,averyamy@example.net,2025-06-25,Books,Fiction,8.91,12.12,0.34,1,5,False,Paid Search,Mobile,Credit Card
ORD_0000313,wfigueroa@example.com,2024-11-27,Beauty,Skincare,145.28,0.0,0.03,4,1,False,Paid Search,Desktop,Credit Card
ORD_0000314,evanstaylor@example.net,2025-05-14,Home,Decor,415.07,0.0,0.33,4,3,False,Email,Mobile,Digital Wallet
ORD_0000315,kennethberry@example.net,2023-08-17,Beauty,Hair Care,103.94,0.0,0.46,12,2,False,Email,Desktop,PayPal
ORD_0000316,jennifer82@example.com,2023-12-05,Fashion,Clothing,77.88,7.74,0.06,6,4,False,Email,Mobile,PayPal
ORD_0000317,marklee@example.net,2023-12-14,Beauty,Skincare,88.98,7.18,0.15,11,3,False,Paid Search,Mobile,Credit Card
ORD_0000318,kimberlybright@example.com,2024-12-01,Sports,Fitness,284.36,0.0,0.01,5,2,False,Organic,Desktop,Debit Card
ORD_0000319,margaret55@example.com,2024-05-24,Home,Furniture,224.99,0.0,0.36,5,2,False,Social Media,Mobile,Credit Card
ORD_0000320,hicksmichael@example.org,2023-10-02,Fashion,Jewelry,296.51,0.0,0.37,11,5,False,Email,Mobile,PayPal
ORD_0000321,michaelevans@example.net,2023-10-08,Electronics,Audio,665.11,0.0,0.22,12,1,False,Paid Search,Mobile,Digital Wallet
ORD_0000322,michael06@example.net,2024-09-30,Electronics,Smartphones,421.73,0.0,0.39,8,2,False,Paid Search,Mobile,Debit Card
ORD_0000323,natalie87@example.net,2023-07-29,Sports,Water Sports,164.43,0.0,0.47,2,1,False,Paid Search,Desktop,Credit Card
ORD_0000324,dcastro@example.org,2023-07-30,Fashion,Accessories,145.79,0.0,0.03,9,3,False,Paid Search,Desktop,Credit Card
ORD_0000325,brentmayer@example.com,2023-11-01,Home,Furniture,649.26,0.0,0.44,11,1,False,Organic,Desktop,Credit Card
ORD_0000326,phillip87@example.com,2024-10-26,Electronics,Smartphones,797.24,0.0,0.38,3,2,False,Organic,Desktop,Credit Card
ORD_0000327,josephrodriguez@example.org,2023-08-15,Books,Educational,50.5,6.49,0.11,2,3,False,Email,Mobile,Debit Card
ORD_0000328,zrivera@example.net,2024-06-02,Electronics,Laptops,585.6,0.0,0.5,9,3,False,Organic,Mobile,PayPal
ORD_0000329,bob06@example.org,2024-03-23,Electronics,Gaming,760.04,0.0,0.47,4,4,False,Email,Desktop,PayPal
ORD_0000330,stephen84@example.net,2024-04-28,Fashion,Clothing,213.81,0.0,0.13,10,2,False,Organic,Desktop,Debit Card
ORD_0000331,fyoung@example.org,2025-01-27,Fashion,Accessories,186.76,0.0,0.08,2,3,False,Social Media,Desktop,Credit Card
ORD_0000332,xdillon@example.org,2023-08-16,Books,Children,14.33,10.41,0.43,9,2,False,Social Media,Tablet,PayPal
ORD_0000333,ruth75@example.com,2024-02-18,Home,Kitchen,343.54,0.0,0.44,13,4,False,Social Media,Mobile,Digital Wallet
ORD_0000334,choishelley@example.org,2025-07-04,Beauty,Makeup,54.97,5.03,0.21,5,3,False,Social Media,Desktop,PayPal
ORD_0000335,karengarner@example.net,2024-01-27,Home,Furniture,401.03,0.0,0.14,11,4,False,Social Media,Mobile,Debit Card
ORD_0000336,robinking@example.net,2025-05-10,Sports,Water Sports,361.48,0.0,0.43,8,1,False,Social Media,Mobile,Credit Card
ORD_0000337,matthewsmary@example.net,2024-07-20,Fashion,Clothing,144.62,0.0,0.0,5,5,False,Paid Search,Desktop,PayPal
ORD_0000338,dianereilly@example.com,2023-12-12,Beauty,Skincare,48.71,10.44,0.14,14,4,False,Email,Desktop,Debit Card
ORD_0000339,shawnburnett@example.org,2024-07-01,Sports,Team Sports,45.68,12.53,0.13,8,5,False,Organic,Tablet,Credit Card
ORD_0000340,dicksonbrandon@example.org,2024-11-29,Electronics,Laptops,524.18,0.0,0.39,12,5,False,Paid Search,Desktop,PayPal
ORD_0000341,russell64@example.com,2024-05-22,Sports,Outdoor,271.2,0.0,0.18,12,4,False,Paid Search,Mobile,Debit Card
ORD_0000342,timothyharris@example.org,2023-08-18,Fashion,Shoes,132.79,0.0,0.14,8,2,True,Email,Mobile,PayPal
ORD_0000343,robertgonzalez@example.com,2024-06-27,Books,Educational,12.99,9.53,0.26,12,3,False,Paid Search,Mobile,Credit Card
ORD_0000344,millermiguel@example.org,2024-04-29,Fashion,Accessories,75.58,6.46,0.05,14,4,False,Referral,Mobile,PayPal
ORD_0000345,christensenkristy@example.com,2024-05-19,Fashion,Accessories,121.9,0.0,0.31,12,3,False,Organic,Desktop,Credit Card
ORD_0000346,delgadowilliam@example.net,2024-04-23,Home,Decor,467.8,0.0,0.45,4,4,False,Organic,Mobile,Credit Card
ORD_0000347,heathermccann@example.com,2024-07-05,Sports,Outdoor,24.25,5.17,0.2,2,1,False,Referral,Mobile,Credit Card
ORD_0000348,jenniferfrye@example.org,2025-02-18,Fashion,Clothing,41.08,7.48,0.18,9,2,False,Social Media,Desktop,Debit Card
ORD_0000349,bishopjenna@example.net,2024-02-23,Home,Furniture,729.2,0.0,0.19,9,3,False,Referral,Mobile,Credit Card
ORD_0000350,ethompson@example.com,2025-03-28,Sports,Water Sports,20.27,8.07,0.02,11,3,False,Organic,Mobile,Debit Card
ORD_0000351,mark57@example.org,2024-04-23,Electronics,Laptops,1023.43,0.0,0.38,4,3,False,Paid Search,Mobile,Credit Card
ORD_0000352,lopezjorge@example.org,2023-08-27,Books,Educational,45.51,9.84,0.47,14,4,False,Social Media,Tablet,Digital Wallet
ORD_0000353,brittanyedwards@example.org,2024-05-04,Beauty,Skincare,53.71,7.56,0.29,3,4,False,Social Media,Mobile,Credit Card
ORD_0000354,conwaycourtney@example.org,2025-04-17,Beauty,Makeup,34.27,7.13,0.47,11,3,False,Email,Mobile,Credit Card
ORD_0000355,iallen@example.net,2023-12-01,Beauty,Fragrance,146.16,0.0,0.34,1,1,False,Organic,Mobile,Credit Card
ORD_0000356,davidgolden@example.net,2024-01-31,Home,Decor,170.88,0.0,0.5,4,4,False,Paid Search,Tablet,Digital Wallet
ORD_0000357,howelljudy@example.net,2023-12-30,Home,Kitchen,345.95,0.0,0.21,7,2,False,Paid Search,Tablet,Digital Wallet
ORD_0000358,janetphillips@example.org,2025-06-21,Fashion,Shoes,91.54,7.93,0.45,4,4,False,Social Media,Mobile,Credit Card
ORD_0000359,brandon47@example.net,2023-08-29,Electronics,Smartphones,498.76,0.0,0.5,3,4,False,Social Media,Desktop,Credit Card
ORD_0000360,bondchelsea@example.net,2025-05-03,Beauty,Hair Care,135.17,0.0,0.3,12,1,False,Paid Search,Mobile,Credit Card
ORD_0000361,jenkinsbeth@example.net,2024-02-07,Sports,Outdoor,105.92,0.0,0.44,4,3,False,Social Media,Mobile,PayPal
ORD_0000362,danielkelly@example.net,2024-08-15,Home,Decor,631.09,0.0,0.48,10,5,False,Email,Desktop,PayPal
ORD_0000363,michaelreid@example.org,2025-04-02,Sports,Outdoor,197.23,0.0,0.22,7,3,False,Paid Search,Tablet,PayPal
ORD_0000364,bensoncrystal@example.com,2024-12-01,Fashion,Shoes,135.42,0.0,0.24,2,3,False,Organic,Mobile,PayPal
ORD_0000365,dianamorris@example.org,2024-04-08,Fashion,Clothing,195.02,0.0,0.36,11,3,False,Social Media,Desktop,PayPal
ORD_0000366,carlsonbreanna@example.com,2024-01-22,Beauty,Skincare,30.78,13.73,0.17,2,4,True,Email,Desktop,Credit Card
ORD_0000367,sanchezronald@example.net,2025-06-13,Sports,Outdoor,125.37,0.0,0.23,12,3,False,Email,Desktop,PayPal
ORD_0000368,rachel93@example.com,2025-05-23,Books,Non-fiction,8.26,9.91,0.18,9,4,False,Social Media,Mobile,Debit Card
ORD_0000369,cbrown@example.com,2024-09-04,Home,Garden,472.04,0.0,0.14,10,2,False,Email,Mobile,Debit Card
ORD_0000370,amanda77@example.org,2024-04-04,Beauty,Fragrance,110.26,0.0,0.1,13,5,False,Paid Search,Desktop,PayPal
ORD_0000371,lopezchristina@example.com,2023-08-20,Electronics,Laptops,1486.62,0.0,0.11,11,1,False,Organic,Tablet,Credit Card
ORD_0000372,clarkesean@example.net,2024-07-22,Home,Kitchen,689.13,0.0,0.28,13,5,False,Referral,Mobile,Debit Card
ORD_0000373,joseph61@example.org,2024-03-05,Home,Furniture,576.79,0.0,0.23,4,1,False,Email,Mobile,PayPal
ORD_0000374,sergio21@example.net,2023-10-07,Books,Children,38.8,14.65,0.32,14,1,False,Email,Mobile,Credit Card
ORD_0000375,rebeccaperez@example.net,2025-03-11,Home,Decor,145.52,0.0,0.24,11,3,False,Paid Search,Tablet,PayPal
ORD_0000376,fosterwilliam@example.org,2023-07-16,Beauty,Hair Care,139.07,0.0,0.16,12,2,False,Social Media,Mobile,Debit Card
ORD_0000377,michael46@example.org,2024-08-18,Books,Fiction,58.58,6.08,0.29,13,2,True,Email,Desktop,PayPal
ORD_0000378,bradleybest@example.net,2023-09-22,Sports,Water Sports,129.9,0.0,0.31,12,4,False,Paid Search,Mobile,Digital Wallet
ORD_0000379,tinasmith@example.com,2023-07-24,Beauty,Hair Care,18.26,14.4,0.13,2,1,False,Email,Mobile,Credit Card
ORD_0000380,heather17@example.org,2024-10-14,Books,Fiction,52.03,4.97,0.08,4,1,False,Paid Search,Mobile,Debit Card
ORD_0000381,christopherharris@example.net,2024-01-11,Beauty,Skincare,75.69,3.61,0.28,11,4,False,Organic,Mobile,Credit Card
ORD_0000382,jodi00@example.com,2023-11-28,Home,Garden,114.44,0.0,0.17,4,2,True,Email,Tablet,PayPal
ORD_0000383,lberry@example.net,2025-06-20,Books,Non-fiction,40.9,7.16,0.04,9,5,False,Paid Search,Mobile,Credit Card
ORD_0000384,jared46@example.com,2024-01-27,Electronics,Audio,221.98,0.0,0.03,13,1,False,Organic,Desktop,Credit Card
ORD_0000385,hcarroll@example.com,2024-05-01,Electronics,Smartphones,1374.4,0.0,0.39,13,3,False,Organic,Mobile,PayPal
